ID;Codeur;Economisch_Ja;date;Day_in_2015;Source;outlet;headline;Toon_Kop;Hoofd_OW;Posit_Nega
150282292;9;1;2/3/2015;34;0;2;AEX scoort in slotfase;4;2;9
150282291;9;1;2/3/2015;34;0;2;Olie smeert Wall Street;4;2;9
150282290;9;1;2/3/2015;34;0;2;Griek vangt Britse bot;1;10;9
150282288;9;1;2/3/2015;34;0;2;Grieken willen groeiobligatie;1;10;9
150282287;9;1;2/3/2015;34;0;2;'Olie en rente tekenen herstel';4;3;9
150282286;9;1;2/3/2015;34;0;2;"Kamp-Knot; Finanscoop";1;58;9
150282285;9;1;2/3/2015;34;0;2;Bedrijvigheid industrie neemt toe;4;3;4
150282284;9;1;2/3/2015;34;0;2;Griekse schuld;1;10;9
150282282;9;1;2/3/2015;34;0;2;"Krimbrug; Moskou";1;34;9
148571847;9;1;2/3/2015;34;0;8;Europa strijdt over einde trojka;1;10;9
148571845;9;1;2/3/2015;34;0;8;"Prijsvechter vangt bot; Economie en Recht";0;58;9
148571841;9;1;2/3/2015;34;0;8;Al die zzp'ers zijn vogelvrij en zonder perspectief;0;11;0
148571839;9;1;2/3/2015;34;0;8;'Ondernemers verwachten groei';4;2;3
148571837;9;1;2/3/2015;34;0;8;Druk op Saoedi-Arabië groeit om minder olie te produceren;1;23;9
148571836;9;1;2/3/2015;34;0;8;Schuiven met de flexibele schil;1;58;9
148571833;9;1;2/3/2015;34;0;8;Aantal banen zal voor het eerst in jaren weer groeien;4;11;9
148571832;9;1;2/3/2015;34;0;8;Arbeidsmarkt Aantal bedrijven groeit hard, maar dat zijn vooral zzp'ers;1;58;9
148571831;9;1;2/3/2015;34;0;8;TNT schrijft miljoenen af;0;51;0
148571830;9;1;2/3/2015;34;0;8;Overheid steunt bedrijven vaker bij afsluiten leningen;1;58;9
148571829;9;1;2/3/2015;34;0;8;"Spaanse hypotheekwet doorstaat Europese toets; Economie en Recht";4;58;9
2,01502033105581E+017;31;1;2/3/2015;34;1;131; ;2;10;4
2,01502033105381E+017;31;1;2/3/2015;34;1;131; ;4;3;9
2,0150203310015E+017;31;1;2/3/2015;34;1;131; ;9;60;0
2,01502033014022E+017;31;1;2/3/2015;34;1;130; ;9;60;9
2,01502033007271E+017;31;1;2/3/2015;34;1;130; ;1;11;0
2,01502032514562E+017;31;1;2/3/2015;34;1;125; ;9;60;9
2,01502031121302E+017;31;1;2/3/2015;34;1;111; ;10;10;9
2,01502031106042E+017;31;1;2/3/2015;34;1;111; ;9;60;0
34617;9;0;2/3/2015;34;2;25;Het uur van de waarheid voor de Europese Unie; ; ; 
34613;9;0;2/3/2015;34;2;25;Overleg over laatste kans op redding voor V&D; ; ; 
34621;21;0;2/3/2015;34;2;25;Laat huisarts samenwerken: Zorgcontract in strijd met artseneed; ; ; 
34615;9;1;2/3/2015;34;2;25;Wordt hypotheek echt weer duurder?;3;26;9
34629;9;0;2/3/2015;34;2;25;Leerlingen Zuid-Korea en Japan kampioen bijles; ; ; 
34631;9;1;2/3/2015;34;2;25;Obama's begroting: meer voor middenklasse, minder voor rijken;1;58;9
18891;32;0;2/3/2015;34;2;21;'Dierenpolitie verkeert in financieel zwaar weer'; ; ; 
34633;21;0;2/3/2015;34;2;25;'Dierenpolitie dreigt ten onder te gaan'; ; ; 
15029;28;0;2/3/2015;34;2;26;D66: provincies kunnen miljarden extra investeren; ; ; 
15033;21;1;2/3/2015;34;2;26;Nederlandse ondernemers geloven weer in de economie;4;3;4
20783;35;0;2/3/2015;34;2;22;UBS Group vergroot belang in Vastned; ; ; 
34637;21;0;2/3/2015;34;2;25;Obama weet: hij kan niet nog een keer een potje golfen na onthoo; ; ; 
15037;21;0;2/3/2015;34;2;26;Nederlands Kamerkoor verhuist naar Utrecht; ; ; 
20787;6;0;2/3/2015;34;2;22;Rechtszaak om mensenhandel; ; ; 
10031;6;0;2/3/2015;34;2;24;Nederlands Kamerkoor verhuist naar Utrecht; ; ; 
10033;9;0;2/3/2015;34;2;24;Egypte laat waarschijnlijk ook journalist Fahmy snel gaan; ; ; 
18893;33;0;2/3/2015;34;2;21;Pomphouders verliezen kort geding over accijnsverhoging; ; ; 
10035;28;0;2/3/2015;34;2;24;Hof vernietigt naheffingen zwartspaarders; ; ; 
10037;9;1;2/3/2015;34;2;24;UWV: dit jaar meer banen;4;11;9
20807;35;0;2/3/2015;34;2;22;RTL-journalisten kopen kalasjnikov; ; ; 
20811;21;1;2/3/2015;34;2;22;Hoogste groei Ierse economie sinds 2005;4;3;9
20821;32;1;2/3/2015;34;2;22;Rally Chinese aandelen zet voort' ';0;2;9
34651;32;1;2/3/2015;34;2;25;Griekse beurs schiet omhoog door verzoenender Griekse toon;4;25;9
20825;6;1;2/3/2015;34;2;22;Soros: snel steun Oekraïne nodig; ; ; 
10039;21;0;2/3/2015;34;2;24;V&D: verhuurder drijft ons faillissement in; ; ; 
20827;28;1;2/3/2015;34;2;22;Schroders: Lage olieprijs raakt nu high yield sector;1;23;9
10041;6;0;2/3/2015;34;2;24;Lot van zestien buitenlanders in handen IS; ; ; 
15045;21;0;2/3/2015;34;2;26;Minister, mijd die wapenbeurs in Midden-Oosten; ; ; 
15047;21;0;2/3/2015;34;2;26;Oké, Frozen was een enorm succes - en nu?; ; ; 
20835;9;1;2/3/2015;34;2;22;Winkeldrama's op een rij;0;58;9
20843;21;0;2/3/2015;34;2;22;'Oorzaak NS storing Nieuwegein'; ; ; 
15049;21;0;2/3/2015;34;2;26;Ook in Roermond kort geding tegen V&D; ; ; 
18895;32;0;2/3/2015;34;2;21;'Oorzaak sein- en wisselstoring Utrecht lag in Nieuwegein'; ; ; 
34669;32;1;2/3/2015;34;2;25;'V&D failliet als het geen korting krijgt van verhuurder';0;58;9
15053;21;0;2/3/2015;34;2;26; 'Arrestatiebevel president Argentinië gevonden in huis dode aa; ; ; 
34671;29;0;2/3/2015;34;2;25;Abonneebestand Charlie Hebdo gestegen van 10.000 naar 200.000; ; ; 
34673;21;0;2/3/2015;34;2;25;Crisisberaad duurt voort in poging V&D toch te redden; ; ; 
20855;33;0;2/3/2015;34;2;22;Wesselink stopt ermee; ; ; 
18897;32;1;2/3/2015;34;2;21;Senaat eist opheldering Teeven over bezuiniging rechtsbijstand;0;36;9
150293195;14;0;2/4/2015;35;0;9;Deze winter iets minder voetbaltransfers; ; ; 
150293194;14;0;2/4/2015;35;0;9;Belastingdienst mag zwartspaarders niet beboeten vanwege inzet anonieme tipgever; ; ; 
150293192;14;0;2/4/2015;35;0;9;Oude Pekela is zwarte kijk van de media meer dan zat; ; ; 
150293191;14;0;2/4/2015;35;0;9;Onrust over pgb blijft ondanks brief Van Rijn; ; ; 
150293187;14;0;2/4/2015;35;0;9;15 horizontaal (6): ongevulde ruimte, in het hoofd van een gelijknamig Kamerlid?; ; ; 
150293186;14;0;2/4/2015;35;0;9;Het verdriet van Dokkum: geen baan; ; ; 
150292275;14;0;2/4/2015;35;0;3;Zwartspaarder wint zaak tegen Financiën; ; ; 
150292272;14;0;2/4/2015;35;0;3;Megamoskee met 'toeterparades'; ; ; 
150292270;14;0;2/4/2015;35;0;3;Zorgen voor zelfstandigheid; ; ; 
150292265;14;0;2/4/2015;35;0;3;Zie racisme en antisemitisme in Griekenland onder ogen; ; ; 
150290833;14;0;2/4/2015;35;0;4;"Dringen bij de grote musea; Mauritshuis toont topstukken uit The Frick Collection New York"; ; ; 
150290192;14;0;2/4/2015;35;0;1;Steel de stijl; ; ; 
150290190;14;0;2/4/2015;35;0;1;354; ; ; 
150290189;14;0;2/4/2015;35;0;1;Klachtenregen over energielabel; ; ; 
150290188;14;0;2/4/2015;35;0;1;Amersfoortse wijk krijgt een eigen 'munt'; ; ; 
150290184;14;0;2/4/2015;35;0;1;'Brabant aan zet voor hoogspanningslijn'; ; ; 
150290183;14;0;2/4/2015;35;0;1;Nieuw Hotel Britannia kost miljoenen extra; ; ; 
150290182;14;0;2/4/2015;35;0;1;Oude Pekela: ziek van imago luie werklozen; ; ; 
150288228;14;0;2/4/2015;35;0;10;Erop of eronder voor V&D; ; ; 
150288224;14;0;2/4/2015;35;0;10;weer - Met blaadjes leek het mee te vallen; ; ; 
150288223;14;0;2/4/2015;35;0;10;Hels besluit: wel of geen wapens; ; ; 
150288222;14;0;2/4/2015;35;0;10;Hoe echt is het 'kladje' met de zwartspaarders?; ; ; 
150288220;14;0;2/4/2015;35;0;10;GEEN KOP; ; ; 
150287512;14;0;2/4/2015;35;0;10;heesselt - Wethouder deelt kritiek DSS'14 niet: 'geen impasse'; ; ; 
150287354;14;0;2/4/2015;35;0;5;ADDENDUM; ; ; 
150287349;14;0;2/4/2015;35;0;5;Norges Bank verkleint belang; ; ; 
150287343;14;0;2/4/2015;35;0;5;Rechter zet een streep door gebruik van anonieme tipgevers in zwartspaarderszaken; ; ; 
150287341;14;0;2/4/2015;35;0;5;Nieuwe leden in toezicht Vastned; ; ; 
150287340;14;0;2/4/2015;35;0;5;BAM verkoopt bemaling aan Mos; ; ; 
150287337;14;0;2/4/2015;35;0;5;Een Leven Lang Lager; ; ; 
150285331;14;0;2/4/2015;35;0;7;Skelin gaat niet op stoel van de rechter zitten; ; ; 
150285330;14;0;2/4/2015;35;0;7;'Mensen kiezen voor vertrouwd en dichtbij'; ; ; 
150285329;14;0;2/4/2015;35;0;7;Schotman moet zich schuldig voelen; ; ; 
150285328;14;0;2/4/2015;35;0;7;Esmé krap een jaar na doorstart weer failliet; ; ; 
150285326;14;0;2/4/2015;35;0;7;Wiebes ziet weinig in dieselplan Mansveld; ; ; 
150284328;14;0;2/4/2015;35;0;7;Bond wil fly-over voor fietsers; ; ; 
150284327;14;0;2/4/2015;35;0;7;TSN Thuiszorg ontslaat 201 thuishulpen; ; ; 
150282279;14;0;2/4/2015;35;0;2;Zeventig jaar na dato; ; ; 
150282278;14;0;2/4/2015;35;0;2;Van Mierlo stopt uit geldgebrek; ; ; 
150282277;14;0;2/4/2015;35;0;2;Vandaag jarig; ; ; 
150282276;14;0;2/4/2015;35;0;2;Astérix; ; ; 
150282275;14;0;2/4/2015;35;0;2;Overval bij FC verduistering; ; ; 
150282274;14;0;2/4/2015;35;0;2;"Terreurverdachte blijft vast; Rechtbank: Mohamed A. te gevaarlijk voor schorsen detentie"; ; ; 
150282273;14;0;2/4/2015;35;0;2;"Zwart geld veilig na anonieme tip; Fiscus lijdt nederlaag tegen belastingontduiker"; ; ; 
150282272;14;0;2/4/2015;35;0;2;Jubeljaarvoor grotere musea; ; ; 
150282271;14;0;2/4/2015;35;0;2;Woutertje Pieterse gered; ; ; 
150282262;14;0;2/4/2015;35;0;2;Sigarenzaak incasseert DNB-boete; ; ; 
148571823;14;0;2/4/2015;35;0;8;Deze Amerikanen laten V&D (bijna) failliet gaan; ; ; 
148571820;14;0;2/4/2015;35;0;8;[INHOUD Binnenland 7-9 | Het Grote Verhaal 10-1...]*; ; ; 
148571817;14;0;2/4/2015;35;0;8;Na paar uur gaat Al-Arab al op zwart; ; ; 
150282280;37;0;2/4/2015;35;0;2;'Het is tijd voor nieuwe, idealistische politieke leiders'; ; ; 
150293193;14;1;2/4/2015;35;0;9;Arbeidsmarkt kruipt voorzichtig uit het dal;4;11;4
150293190;14;1;2/4/2015;35;0;9;Alleen rente als eigen economie groeit;1;10;9
150293189;14;1;2/4/2015;35;0;9;'Minder handelsregels tussen VS en EU belangrijker dan opheffen tarieven';1;48;9
150293188;14;1;2/4/2015;35;0;9;Naar welk klimaat gaan EU en VS?;3;48;9
150292274;14;1;2/4/2015;35;0;3;Herstel economie levert na drie jaar weer banen op;4;11;5
150292273;14;1;2/4/2015;35;0;3;Griekenland uit bedelen bij ECB;0;10;9
150292271;14;1;2/4/2015;35;0;3;Geen stijging suïcide onder werklozen;4;11;9
150292269;14;1;2/4/2015;35;0;3;[Gideon Rachman: Drie crises in Europa In zijn colu...]*;0;8;9
150292267;14;1;2/4/2015;35;0;3;De Europese economische ... oorlog;0;10;9
150292266;14;1;2/4/2015;35;0;3;[Griekenland Er bestaan goede sociale en economisch...]*;4;10;9
150292264;14;1;2/4/2015;35;0;3;Fiscale afspraken;1;38;9
150292263;14;1;2/4/2015;35;0;3;DSK dwong ontwikkelingslanden tot bezuinigingsorgie;0;36;9
150290837;14;1;2/4/2015;35;0;4;Provinciegeld naar burgers;1;58;9
150290836;14;1;2/4/2015;35;0;4;'Werk mooier dan meevaller';4;11;5
150290835;14;1;2/4/2015;35;0;4;Bouw is banenmotor;4;11;4
150290834;14;1;2/4/2015;35;0;4;"'Dieselauto niet duurder'; Als je van oude diesels af wilt, moet je nieuwe niet te duur maken";1;38;9
150290832;14;1;2/4/2015;35;0;4;Griek: Alleen rente betalen bij groei;1;10;9
150290191;14;1;2/4/2015;35;0;1;Er komen eindelijk banen bij;4;11;4
150290187;14;1;2/4/2015;35;0;1;31.000 extra banen én 88.000 vacatures erbij;4;11;4
150290186;14;1;2/4/2015;35;0;1;Aantal mkb-bedrijven groeit hard;4;17;5
150290185;14;1;2/4/2015;35;0;1;Neelie luidt de gong voor start-ups;4;53;9
150290180;14;1;2/4/2015;35;0;1;Werkelijkheid is minder maakbaar dan gedacht;1;35;9
150288227;14;1;2/4/2015;35;0;10;Bouw helpt economie verder op gang;4;17;4
150288226;14;1;2/4/2015;35;0;10;'Pechtold, bemoei je niet met provinciegeld';0;58;9
150288225;14;1;2/4/2015;35;0;10;Gebakken lucht;0;58;9
150288221;14;1;2/4/2015;35;0;10;Zorg om zorgbanen in oostelijke provincies;1;11;1
150287359;14;1;2/4/2015;35;0;5;Grote ontwrichting door ECB;0;19;0
150287358;14;1;2/4/2015;35;0;5;Nieuwsoverzicht;1; ; 
150287357;14;1;2/4/2015;35;0;5;`Onafhankelijke centrale bank staat onder druk';0;57;9
150287356;14;1;2/4/2015;35;0;5;Mansveld wil koop van dieselauto's ontmoedigen met fiscale maatregelen;1;9;9
150287355;14;1;2/4/2015;35;0;5;Belastingafspraken zijn vertrouwelijk;1;38;9
150287353;14;1;2/4/2015;35;0;5;Extreem beleid ECB eist overal zijn slachtoffers;0;19;9
150287352;14;1;2/4/2015;35;0;5;"Schaarste dreigt voor het veiligste staatspapier; Beleggers moeten vechten met Europese Centrale Bank om slinkende poel veilige staatsleningen";0;57;0
150287351;14;1;2/4/2015;35;0;5;FINANCIËLE AGENDA;1;51;9
150287350;14;1;2/4/2015;35;0;5;"Miljarden euro's aan provinciaal subsidiegeld blijven onbenut; Gemeenten en bedrijven weten vaak niet hoe ze subsidies binnen kunnen hengelen";0;58;9
150287348;14;1;2/4/2015;35;0;5;Kamp steunt `Actieplan', maar niet met extra geld;1;37;0
150287347;14;1;2/4/2015;35;0;5;Vaker beroep bedrijven op overheid voor financiering;1;58;4
150287346;14;1;2/4/2015;35;0;5;Poetin wil lening van Oekraïne aanwenden voor anti-crisisbeleid;1;37;9
150287345;14;1;2/4/2015;35;0;5;`Verenigde Staten en China belangrijker voor export dan gedacht';1;55;9
150287344;14;1;2/4/2015;35;0;5;"UWV ziet na drie jaren van krimp weer groei van werkgelegenheid; Banengroei in 2015 doet zich vooral voor in de uitzendsector";4;11;4
150287342;14;1;2/4/2015;35;0;5;Standard & Poor's treft schikking voor $ 1,5 mrd;1;8;9
150287339;14;1;2/4/2015;35;0;5;"`Groei? Welke groei? Kijk om je heen'; De Barcelonese wijk Ciutat Meridiana merkt weinig van Spaans economisch herstel";0;3;9
150287338;14;1;2/4/2015;35;0;5;"Trend economie blijft positief; orderontvangsten industrie blijven in de lift";4;3;4
150287336;14;1;2/4/2015;35;0;5;De muis die brulde;1;10;9
150285327;14;1;2/4/2015;35;0;7;Nieuwe president Italië: Front tegen corruptie;1;1;9
150282496;14;1;2/4/2015;35;0;6;Hoe goed is deflatie voor jouw beurs?;3;19;1
150282270;14;1;2/4/2015;35;0;2;"Gratis factuurtje; Wereld financiële software op zijn kop gezet";1;58;9
150282269;14;1;2/4/2015;35;0;2;"'Verkiezingswinst is geen vrijbrief'; Juncker tempert Griekse hoop schuldsanering";0;10;9
150282268;14;1;2/4/2015;35;0;2;Forse groei voor Ierland;4;3;9
150282267;14;1;2/4/2015;35;0;2;S;1;58;9
150282266;14;1;2/4/2015;35;0;2;106,3 miljard;1;19;9
150282265;14;1;2/4/2015;35;0;2;ECB wil Grieken niet ontzien;0;10;9
150282264;14;1;2/4/2015;35;0;2;Belgische rulings fout;1;38;9
150282263;14;1;2/4/2015;35;0;2;"Iets meer banen in 2015; In zorg, industrie en bankwezen nog veel ontslagen";2;11;4
148571824;14;1;2/4/2015;35;0;8;De pijn van de werkloosheid: ruim 11 miljard;0;11;4
148571822;14;1;2/4/2015;35;0;8;Aanpak zwartspaarders strandt bij rechter;0;38;9
148571819;14;1;2/4/2015;35;0;8;"Corporatie opgesloten in een te klein hokje; Column";0;5;9
148571818;14;1;2/4/2015;35;0;8;"Kredietcrisis Miljardenschikking voor S&P ; Economie Kort";1;58;9
150290181;33;1;2/4/2015;35;0;1;Verdraagt ons land protest der armen?;9;36;9
2,01502043400003E+017;33;0;2/4/2015;35;1;134; ; ; ; 
2,01502043333144E+017;33;1;2/4/2015;35;1;133; ;0;60;9
2,0150204310019E+017;33;1;2/4/2015;35;1;131; ;0;60;9
2,01502043006541E+017;33;1;2/4/2015;35;1;130; ;0;60;9
2,01502042509591E+017;33;1;2/4/2015;35;1;125; ;1;10;9
2,01502042000004E+017;33;1;2/4/2015;35;1;120; ;1;4;9
34687;21;0;2/4/2015;35;2;25;Ook Podemos-effect bij bank Santander: klant weer centraal; ; ; 
34685;28;0;2/4/2015;35;2;25;De volgende stap mag niet lang uitblijven; ; ; 
15055;9;0;2/4/2015;35;2;26;Waarom vandaag een rotdag is voor KPN; ; ; 
20863;21;0;2/4/2015;35;2;22;Hans Wiegel wint proces in vastgoedrel; ; ; 
18899;30;0;2/4/2015;35;2;21;Pleidooi voor opschorten uitzetten 1F'ers; ; ; 
34695;21;0;2/4/2015;35;2;25;ProRail in advertentie door het stof; ; ; 
18901;9;0;2/4/2015;35;2;21;Prorail biedt in krantenadvertentie excuses aan voor storing; ; ; 
10047;28;1;2/4/2015;35;2;24;KPN: dalende omzet en winst in 2014;9;49;9
15057;32;0;2/4/2015;35;2;26;Wie verdienen aan de beursgang van Bols en GrandVision? (hint: z; ; ; 
20881;33;0;2/4/2015;35;2;22;Smeergeldaffaire SBM Offshore breidt zich uit als olievlek; ; ; 
20883;6;0;2/4/2015;35;2;22; 'Monster' ' gefilmd in Indonesië; ; ; 
20885;21;0;2/4/2015;35;2;22;'Dividendgroei KPN aan magere kant'; ; ; 
10051;21;0;2/4/2015;35;2;24;Vakbonden en Brink's weer in gesprek; ; ; 
10053;21;0;2/4/2015;35;2;24;Het aantal Nederlanders groeide sneller in 2014; ; ; 
20899;21;1;2/4/2015;35;2;22;'Griekenland praat met IMF over schuldenruil';9;10;9
10055;9;0;2/4/2015;35;2;24;Weer aanval militanten op olieveld in Libië; ; ; 
10057;29;0;2/4/2015;35;2;24;Griekse premier in Brussel aangekomen; ; ; 
10059;9;1;2/4/2015;35;2;24;Proosten op geslaagde beursgang Bols;4;25;9
20901;9;0;2/4/2015;35;2;22;Discipline is niet alleen een afgetraind en 0% vet lijf; ; ; 
34703;28;0;2/4/2015;35;2;25;Standard & Poor's betaalt 1,2 miljard voor rol in kredietcrisis; ; ; 
15059;21;0;2/4/2015;35;2;26;V&D: iedereen moet meedoen, anders wordt het nooit meer wat; ; ; 
34705;9;0;2/4/2015;35;2;25;PEC krijgt garantstelling van 1,5 miljoen; ; ; 
20907;21;0;2/4/2015;35;2;22;Griekse premier krijgt hartelijke ontvangst  in Brussel; ; ; 
20909;29;0;2/4/2015;35;2;22;GSK ziet omzet dalen; ; ; 
10063;9;0;2/4/2015;35;2;24;Europese jeugdgarantie nog niet op gang in Spanje; ; ; 
34709;6;0;2/4/2015;35;2;25;Live pgb-debat: 'Wil Van Rijn zijn eigen salaris opschorten?'; ; ; 
10065;21;0;2/4/2015;35;2;24;Teeven let op IS'ers onder asielzoekers; ; ; 
15061;21;0;2/4/2015;35;2;26;OM ziet geen nieuwe feiten in omkopingszaak SBM Offshore; ; ; 
20917;21;1;2/4/2015;35;2;22;'Bestuur Rabobank moet Bruggink terugfluiten';9;26;9
10069;21;0;2/4/2015;35;2;24;Ombudsman stort zich op problemen met pgb's; ; ; 
10071;6;0;2/4/2015;35;2;24;'Het is hier een sterfhuis'; ; ; 
15065;9;0;2/4/2015;35;2;26;Poetin vecht door, sancties of niet; ; ; 
34729;9;0;2/4/2015;35;2;25;Bouw Russische stadions 2018 achter op schema; ; ; 
15067;9;0;2/4/2015;35;2;26;Top oliemaatschappij Petrobras stapt op wegens omkoopaffaires; ; ; 
10073;21;0;2/4/2015;35;2;24;Rutte weer met handelsmissie naar China; ; ; 
15069;21;0;2/4/2015;35;2;26;Leider en parlementsleden Gouden Dageraad komen voor de rechter; ; ; 
34733;9;0;2/4/2015;35;2;25;Rusland verlaagt wodkaprijs om gemoederen te bedaren; ; ; 
34735;29;0;2/4/2015;35;2;25;CB staakt levering boeken aan V&D; ; ; 
15071;21;0;2/4/2015;35;2;26;Dit is de Amerikaanse eigenaar die V&D (bijna) failliet laat gaa; ; ; 
10077;32;0;2/4/2015;35;2;24;Megaproces tegen Griekse extreem-rechtse partij; ; ; 
15073;9;0;2/4/2015;35;2;26;Argentijnse president grapt over accent Chinezen tijdens bezoek.; ; ; 
34751;28;0;2/4/2015;35;2;25;Failliet V&D zal eigenaar weinig pijn doen; ; ; 
34757;32;0;2/4/2015;35;2;25;Jagger en co. zetten verlies in de boeken na topjaar; ; ; 
34759;28;0;2/4/2015;35;2;25;Den Haag juicht om vuurwerk, bamihapjes en een overwinning; ; ; 
34761;9;0;2/4/2015;35;2;25;Zweeds gala breekt Feyenoord op; ; ; 
150290178;4;0;2/5/2015;36;0;1;Training tegen mensenhandel; ; ; 
150293183;21;0;2/5/2015;36;0;9;IS hoopt verdeeldheid te zaaien met gruwelvideo; ; ; 
150293182;21;0;2/5/2015;36;0;9;Wachten op geld voor Zutphens Ubuntuplein; ; ; 
150293179;21;0;2/5/2015;36;0;9;Podemos tweede partij van Spanje in peiling; ; ; 
150292259;21;0;2/5/2015;36;0;3;Dronepilotenklasje zit altijd vol; ; ; 
150292256;21;0;2/5/2015;36;0;3;Spoorloos verdwenen na jaren van gedwongen isolement; ; ; 
150292251;21;0;2/5/2015;36;0;3;NKK verhuist naar Utrecht; ; ; 
150292250;21;0;2/5/2015;36;0;3;[Drama Gluckauf **** Twintiger Jeffrey Frissen besc...]*; ; ; 
150290831;21;0;2/5/2015;36;0;4;Bomen; ; ; 
150290179;21;0;2/5/2015;36;0;1;'Eerst was ik de cfo van Nederland, nu van KPN'; ; ; 
150290176;21;0;2/5/2015;36;0;1;'Levenstestament biedt garantie tegen misbruik'; ; ; 
150290175;21;0;2/5/2015;36;0;1;Crisis lijkt voorbij, dus is het weer tijd voor baby's; ; ; 
150290174;21;0;2/5/2015;36;0;1;'Ik denk elke dag: wat had ik anders kunnen doen?'; ; ; 
150290173;21;0;2/5/2015;36;0;1;Marechaussee ingezet tegen terreur; ; ; 
150290172;21;0;2/5/2015;36;0;1;Training tegen mensenhandel; ; ; 
150290169;21;0;2/5/2015;36;0;1;Lukoki heeft spijt van naïeve deal; ; ; 
150290168;21;0;2/5/2015;36;0;1;Opgelicht na date via app; ; ; 
150290167;21;0;2/5/2015;36;0;1;Vergunning nodig voor bedreigde dieren; ; ; 
150290166;21;0;2/5/2015;36;0;1;'Eerst was ik de cfo van Nederland, nu van KPN'; ; ; 
150288217;21;0;2/5/2015;36;0;10;Wijk bang voor grote drukte bij moskee; ; ; 
150288214;21;0;2/5/2015;36;0;10;Aardappelzaad; ; ; 
150287328;21;0;2/5/2015;36;0;5;Peter Paul de Vries verlaagt belang in investeringmaatschappij Value8; ; ; 
150287320;21;0;2/5/2015;36;0;5;Oud-partijleider Sap van GroenLinks voorgedragen als commissaris KPN; ; ; 
150287319;21;0;2/5/2015;36;0;5;Podemos volgens peiling met bijna kwart stemmen tweede partij in Spanje; ; ; 
150287318;21;0;2/5/2015;36;0;5;"Trend economie blijft positief; Ja, orderontvangsten industrie blijven in de lift 11"; ; ; 
150287312;21;0;2/5/2015;36;0;5;Chinees corruptieonderzoek begint nu ook ING te raken; ; ; 
150285324;21;0;2/5/2015;36;0;7;Primeur scholieren: omgaan met geld; ; ; 
150282261;21;0;2/5/2015;36;0;2;ING-boeman Albert Frère haakt af; ; ; 
150282258;21;0;2/5/2015;36;0;2;BABY'S ZIJN IN ZWANG; ; ; 
150282257;21;0;2/5/2015;36;0;2;De allerbeste 'roomservice'; ; ; 
150282256;21;0;2/5/2015;36;0;2;"Toekomst Jans ongewis; Succestrainer zet voorlopig geen krabbel onder nieuw contract"; ; ; 
150282255;21;0;2/5/2015;36;0;2;VANDAAG JARIG:; ; ; 
150282253;21;0;2/5/2015;36;0;2;Subsidiestop zeven clubs; ; ; 
150282252;21;0;2/5/2015;36;0;2;"Vlaardingse borrel in VS niet aan te slepen; Export verrast distillateur"; ; ; 
150282250;21;0;2/5/2015;36;0;2;Toenadering V; ; ; 
150282249;21;0;2/5/2015;36;0;2;"Verbijstering na waterplan Dijksma; Staatssecretaris wil zee en rivieren meer vrije hand geven"; ; ; 
150282248;21;0;2/5/2015;36;0;2;"Economie jaagt kinderwens aan; Ouders plannen zwangerschap zorgvuldig"; ; ; 
150282247;21;0;2/5/2015;36;0;2;Scheepbouwer moet ex-cfo betalen; ; ; 
148571815;21;0;2/5/2015;36;0;8;"Hoeveel Chinezen zijn door U aan het werk?; Column"; ; ; 
148571813;21;0;2/5/2015;36;0;8;Bussemakers gelijk: studeren vaak geen investering in jezelf; ; ; 
148571812;21;0;2/5/2015;36;0;8;Tsipras opent de jacht op oligarchen; ; ; 
148571811;21;0;2/5/2015;36;0;8;[INHOUD Binnenland 6-9 | Het Grote Verhaal 10-1...]*; ; ; 
148571810;21;0;2/5/2015;36;0;8;"Er zijn Griekse mieren en Duitse krekels; Column"; ; ; 
